year,fips,locality,source,type,rate
2014,51027,Buchanan,ED,ED Heroin Overdose,0
2014,51029,Buckingham,ED,ED Heroin Overdose,0
2014,51031,Campbell,ED,ED Heroin Overdose,0
2014,51033,Caroline,ED,ED Heroin Overdose,0
2014,51035,Carroll,ED,ED Heroin Overdose,0
2014,51036,Charles City,ED,ED Heroin Overdose,0
2014,51037,Charlotte,ED,ED Heroin Overdose,0
2014,51041,Chesterfield,ED,ED Heroin Overdose,0
2014,51043,Clarke,ED,ED Heroin Overdose,0
2014,51045,Craig,ED,ED Heroin Overdose,0
2014,51047,Culpeper,ED,ED Heroin Overdose,0
2014,51049,Cumberland,ED,ED Heroin Overdose,0
2014,51051,Dickenson,ED,ED Heroin Overdose,0
2014,51053,Dinwiddie,ED,ED Heroin Overdose,0
2014,51057,Essex,ED,ED Heroin Overdose,0
2014,51059,Fairfax,ED,ED Heroin Overdose,0
2014,51061,Fauquier,ED,ED Heroin Overdose,0
2014,51063,Floyd,ED,ED Heroin Overdose,0
2014,51065,Fluvanna,ED,ED Heroin Overdose,0
2014,51067,Franklin County,ED,ED Heroin Overdose,0
2014,51069,Frederick,ED,ED Heroin Overdose,0
2014,51071,Giles,ED,ED Heroin Overdose,0
2014,51073,Gloucester,ED,ED Heroin Overdose,0
2014,51075,Goochland,ED,ED Heroin Overdose,0
2014,51077,Grayson,ED,ED Heroin Overdose,0
2014,51079,Greene,ED,ED Heroin Overdose,0
2014,51081,Greensville,ED,ED Heroin Overdose,0
2014,51083,Halifax,ED,ED Heroin Overdose,0
2014,51085,Hanover,ED,ED Heroin Overdose,0
2014,51087,Henrico,ED,ED Heroin Overdose,0
2014,51089,Henry,ED,ED Heroin Overdose,0
2014,51091,Highland,ED,ED Heroin Overdose,0
2014,51093,Isle of Wight,ED,ED Heroin Overdose,0
2014,51095,James City,ED,ED Heroin Overdose,0
2014,51097,King and Queen,ED,ED Heroin Overdose,0
2014,51099,King George,ED,ED Heroin Overdose,0
2014,51101,King William,ED,ED Heroin Overdose,0
2014,51103,Lancaster,ED,ED Heroin Overdose,0
2014,51105,Lee,ED,ED Heroin Overdose,0
2014,51107,Loudoun,ED,ED Heroin Overdose,0
2014,51109,Louisa,ED,ED Heroin Overdose,0
2014,51111,Lunenburg,ED,ED Heroin Overdose,0
2014,51113,Madison,ED,ED Heroin Overdose,0
2014,51115,Mathews,ED,ED Heroin Overdose,0
2014,51117,Mecklenburg,ED,ED Heroin Overdose,0
2014,51119,Middlesex,ED,ED Heroin Overdose,0
2014,51121,Montgomery,ED,ED Heroin Overdose,0
2014,51125,Nelson,ED,ED Heroin Overdose,0
2014,51127,New Kent,ED,ED Heroin Overdose,0
2014,51131,Northampton,ED,ED Heroin Overdose,0
2014,51133,Northumberland,ED,ED Heroin Overdose,0
2014,51135,Nottoway,ED,ED Heroin Overdose,0
2014,51137,Orange,ED,ED Heroin Overdose,0
2014,51139,Page,ED,ED Heroin Overdose,0
2014,51141,Patrick,ED,ED Heroin Overdose,0
2014,51143,Pittsylvania,ED,ED Heroin Overdose,0
2014,51145,Powhatan,ED,ED Heroin Overdose,0
2014,51147,Prince Edward,ED,ED Heroin Overdose,0
2014,51149,Prince George,ED,ED Heroin Overdose,0
2014,51153,Prince William,ED,ED Heroin Overdose,0
2014,51155,Pulaski,ED,ED Heroin Overdose,0
2014,51157,Rappahannock,ED,ED Heroin Overdose,0
2014,51159,Richmond County,ED,ED Heroin Overdose,0
2014,51161,Roanoke County,ED,ED Heroin Overdose,0
2014,51163,Rockbridge,ED,ED Heroin Overdose,0
2014,51165,Rockingham,ED,ED Heroin Overdose,0
2014,51167,Russell,ED,ED Heroin Overdose,0
2014,51169,Scott,ED,ED Heroin Overdose,0
2014,51171,Shenandoah,ED,ED Heroin Overdose,0
2014,51173,Smyth,ED,ED Heroin Overdose,0
2014,51175,Southampton,ED,ED Heroin Overdose,0
2014,51177,Spotsylvania,ED,ED Heroin Overdose,0
2014,51179,Stafford,ED,ED Heroin Overdose,0
2014,51181,Surry,ED,ED Heroin Overdose,0
2014,51183,Sussex,ED,ED Heroin Overdose,0
2014,51185,Tazewell,ED,ED Heroin Overdose,0
2014,51187,Warren,ED,ED Heroin Overdose,0
2014,51191,Washington,ED,ED Heroin Overdose,0
2014,51193,Westmoreland,ED,ED Heroin Overdose,0
2014,51195,Wise,ED,ED Heroin Overdose,0
2014,51197,Wythe,ED,ED Heroin Overdose,0
2014,51199,York,ED,ED Heroin Overdose,0
2014,51510,Alexandria,ED,ED Heroin Overdose,0
2014,51520,Bristol,ED,ED Heroin Overdose,0
2014,51530,Buena Vista City,ED,ED Heroin Overdose,0
2014,51540,Charlottesville,ED,ED Heroin Overdose,0
2014,51550,Chesapeake,ED,ED Heroin Overdose,0
2014,51570,Colonial Heights,ED,ED Heroin Overdose,0
2014,51580,Covington,ED,ED Heroin Overdose,0
2014,51590,Danville,ED,ED Heroin Overdose,0
2014,51595,Emporia,ED,ED Heroin Overdose,0
2014,51600,Fairfax City,ED,ED Heroin Overdose,0
2014,51610,Falls Church,ED,ED Heroin Overdose,0
2014,51620,Franklin City,ED,ED Heroin Overdose,0
2014,51630,Fredericksburg,ED,ED Heroin Overdose,0
2014,51640,Galax,ED,ED Heroin Overdose,0
2014,51650,Hampton,ED,ED Heroin Overdose,0
2014,51660,Harrisonburg,ED,ED Heroin Overdose,0
2014,51670,Hopewell,ED,ED Heroin Overdose,0
2014,51678,Lexington,ED,ED Heroin Overdose,0
2014,51680,Lynchburg,ED,ED Heroin Overdose,0
2014,51683,Manassas City,ED,ED Heroin Overdose,0
2014,51685,Manassas Park,ED,ED Heroin Overdose,0
2014,51690,Martinsville,ED,ED Heroin Overdose,0
2014,51700,Newport News,ED,ED Heroin Overdose,0
2014,51710,Norfolk,ED,ED Heroin Overdose,0
2014,51720,Norton,ED,ED Heroin Overdose,0
2014,51730,Petersburg,ED,ED Heroin Overdose,0
2014,51735,Poquoson,ED,ED Heroin Overdose,0
2014,51740,Portsmouth,ED,ED Heroin Overdose,0
2014,51750,Radford,ED,ED Heroin Overdose,0
2014,51760,Richmond City,ED,ED Heroin Overdose,0
2014,51770,Roanoke City,ED,ED Heroin Overdose,0
2014,51775,Salem,ED,ED Heroin Overdose,0
2014,51790,Staunton,ED,ED Heroin Overdose,0
2014,51800,Suffolk,ED,ED Heroin Overdose,0
2014,51810,Virginia Beach,ED,ED Heroin Overdose,0
2014,51820,Waynesboro,ED,ED Heroin Overdose,0
2014,51830,Williamsburg,ED,ED Heroin Overdose,0
2014,51840,Winchester,ED,ED Heroin Overdose,0
2014,51001,Accomack,ED,ED Opioid Overdose,0
2014,51003,Albemarle,ED,ED Opioid Overdose,0
2014,51005,Alleghany,ED,ED Opioid Overdose,0
2014,51007,Amelia,ED,ED Opioid Overdose,0
2014,51009,Amherst,ED,ED Opioid Overdose,0
2014,51011,Appomattox,ED,ED Opioid Overdose,0
2014,51013,Arlington,ED,ED Opioid Overdose,0
2014,51015,Augusta,ED,ED Opioid Overdose,0
2014,51017,Bath,ED,ED Opioid Overdose,0
2014,51019,Bedford,ED,ED Opioid Overdose,0
2014,51021,Bland,ED,ED Opioid Overdose,0
2014,51023,Botetourt,ED,ED Opioid Overdose,0
2014,51025,Brunswick,ED,ED Opioid Overdose,0
2014,51027,Buchanan,ED,ED Opioid Overdose,0
2014,51029,Buckingham,ED,ED Opioid Overdose,0
2014,51031,Campbell,ED,ED Opioid Overdose,0
2014,51033,Caroline,ED,ED Opioid Overdose,0
2014,51035,Carroll,ED,ED Opioid Overdose,0
2014,51036,Charles City,ED,ED Opioid Overdose,0
2014,51037,Charlotte,ED,ED Opioid Overdose,0
2014,51041,Chesterfield,ED,ED Opioid Overdose,0
2014,51043,Clarke,ED,ED Opioid Overdose,0
2014,51045,Craig,ED,ED Opioid Overdose,0
2014,51047,Culpeper,ED,ED Opioid Overdose,0
2014,51049,Cumberland,ED,ED Opioid Overdose,0
2014,51051,Dickenson,ED,ED Opioid Overdose,0
2014,51053,Dinwiddie,ED,ED Opioid Overdose,0
2014,51057,Essex,ED,ED Opioid Overdose,0
2014,51059,Fairfax,ED,ED Opioid Overdose,0
2014,51061,Fauquier,ED,ED Opioid Overdose,0
2014,51063,Floyd,ED,ED Opioid Overdose,0
2014,51065,Fluvanna,ED,ED Opioid Overdose,0
2014,51067,Franklin County,ED,ED Opioid Overdose,0
2014,51069,Frederick,ED,ED Opioid Overdose,0
2014,51071,Giles,ED,ED Opioid Overdose,0
2014,51073,Gloucester,ED,ED Opioid Overdose,0
2014,51075,Goochland,ED,ED Opioid Overdose,0
2014,51077,Grayson,ED,ED Opioid Overdose,0
2014,51079,Greene,ED,ED Opioid Overdose,0
2014,51081,Greensville,ED,ED Opioid Overdose,0
2014,51083,Halifax,ED,ED Opioid Overdose,0
2014,51085,Hanover,ED,ED Opioid Overdose,0
2014,51087,Henrico,ED,ED Opioid Overdose,0
2014,51089,Henry,ED,ED Opioid Overdose,0
2014,51091,Highland,ED,ED Opioid Overdose,0
2014,51093,Isle of Wight,ED,ED Opioid Overdose,0
2014,51095,James City,ED,ED Opioid Overdose,0
2014,51097,King and Queen,ED,ED Opioid Overdose,0
2014,51099,King George,ED,ED Opioid Overdose,0
2014,51101,King William,ED,ED Opioid Overdose,0
2014,51103,Lancaster,ED,ED Opioid Overdose,0
2014,51105,Lee,ED,ED Opioid Overdose,0
2014,51107,Loudoun,ED,ED Opioid Overdose,0
2014,51109,Louisa,ED,ED Opioid Overdose,0
2014,51111,Lunenburg,ED,ED Opioid Overdose,0
2014,51113,Madison,ED,ED Opioid Overdose,0
2014,51115,Mathews,ED,ED Opioid Overdose,0
2014,51117,Mecklenburg,ED,ED Opioid Overdose,0
2014,51119,Middlesex,ED,ED Opioid Overdose,0
2014,51121,Montgomery,ED,ED Opioid Overdose,0
2014,51125,Nelson,ED,ED Opioid Overdose,0
2014,51127,New Kent,ED,ED Opioid Overdose,0
2014,51131,Northampton,ED,ED Opioid Overdose,0
2014,51133,Northumberland,ED,ED Opioid Overdose,0
2014,51135,Nottoway,ED,ED Opioid Overdose,0
2014,51137,Orange,ED,ED Opioid Overdose,0
2014,51139,Page,ED,ED Opioid Overdose,0
2014,51141,Patrick,ED,ED Opioid Overdose,0
2014,51143,Pittsylvania,ED,ED Opioid Overdose,0
2014,51145,Powhatan,ED,ED Opioid Overdose,0
2014,51147,Prince Edward,ED,ED Opioid Overdose,0
2014,51149,Prince George,ED,ED Opioid Overdose,0
2014,51153,Prince William,ED,ED Opioid Overdose,0
2014,51155,Pulaski,ED,ED Opioid Overdose,0
2014,51157,Rappahannock,ED,ED Opioid Overdose,0
2014,51159,Richmond County,ED,ED Opioid Overdose,0
2014,51161,Roanoke County,ED,ED Opioid Overdose,0
2014,51163,Rockbridge,ED,ED Opioid Overdose,0
2014,51165,Rockingham,ED,ED Opioid Overdose,0
2014,51167,Russell,ED,ED Opioid Overdose,0
2014,51169,Scott,ED,ED Opioid Overdose,0
2014,51171,Shenandoah,ED,ED Opioid Overdose,0
2014,51173,Smyth,ED,ED Opioid Overdose,0
2014,51175,Southampton,ED,ED Opioid Overdose,0
2014,51177,Spotsylvania,ED,ED Opioid Overdose,0
2014,51179,Stafford,ED,ED Opioid Overdose,0
2014,51181,Surry,ED,ED Opioid Overdose,0
2014,51183,Sussex,ED,ED Opioid Overdose,0
2014,51185,Tazewell,ED,ED Opioid Overdose,0
2014,51187,Warren,ED,ED Opioid Overdose,0
2014,51191,Washington,ED,ED Opioid Overdose,0
2014,51193,Westmoreland,ED,ED Opioid Overdose,0
2014,51195,Wise,ED,ED Opioid Overdose,0
2014,51197,Wythe,ED,ED Opioid Overdose,0
2014,51199,York,ED,ED Opioid Overdose,0
2014,51510,Alexandria,ED,ED Opioid Overdose,0
2014,51520,Bristol,ED,ED Opioid Overdose,0
2014,51530,Buena Vista City,ED,ED Opioid Overdose,0
2014,51540,Charlottesville,ED,ED Opioid Overdose,0
2014,51550,Chesapeake,ED,ED Opioid Overdose,0
2014,51570,Colonial Heights,ED,ED Opioid Overdose,0
2014,51580,Covington,ED,ED Opioid Overdose,0
2014,51590,Danville,ED,ED Opioid Overdose,0
2014,51595,Emporia,ED,ED Opioid Overdose,0
2014,51600,Fairfax City,ED,ED Opioid Overdose,0
2014,51610,Falls Church,ED,ED Opioid Overdose,0
2014,51620,Franklin City,ED,ED Opioid Overdose,0
2014,51630,Fredericksburg,ED,ED Opioid Overdose,0
2014,51640,Galax,ED,ED Opioid Overdose,0
2014,51650,Hampton,ED,ED Opioid Overdose,0
2014,51660,Harrisonburg,ED,ED Opioid Overdose,0
2014,51670,Hopewell,ED,ED Opioid Overdose,0
2014,51678,Lexington,ED,ED Opioid Overdose,0
2014,51680,Lynchburg,ED,ED Opioid Overdose,0
2014,51683,Manassas City,ED,ED Opioid Overdose,0
2014,51685,Manassas Park,ED,ED Opioid Overdose,0
2014,51690,Martinsville,ED,ED Opioid Overdose,0
2014,51700,Newport News,ED,ED Opioid Overdose,0
2014,51710,Norfolk,ED,ED Opioid Overdose,0
2014,51720,Norton,ED,ED Opioid Overdose,0
2014,51730,Petersburg,ED,ED Opioid Overdose,0
2014,51735,Poquoson,ED,ED Opioid Overdose,0
2014,51740,Portsmouth,ED,ED Opioid Overdose,0
2014,51750,Radford,ED,ED Opioid Overdose,0
2014,51760,Richmond City,ED,ED Opioid Overdose,0
2014,51770,Roanoke City,ED,ED Opioid Overdose,0
2014,51775,Salem,ED,ED Opioid Overdose,0
2014,51790,Staunton,ED,ED Opioid Overdose,0
2014,51800,Suffolk,ED,ED Opioid Overdose,0
2014,51810,Virginia Beach,ED,ED Opioid Overdose,0
2014,51820,Waynesboro,ED,ED Opioid Overdose,0
2014,51830,Williamsburg,ED,ED Opioid Overdose,0
2014,51840,Winchester,ED,ED Opioid Overdose,0
2014,51001,Accomack,EMS,EMS Narcan,30.3
2014,51003,Albemarle,EMS,EMS Narcan,6.7
2014,51005,Alleghany,EMS,EMS Narcan,12.6
2014,51007,Amelia,EMS,EMS Narcan,23.3
2014,51009,Amherst,EMS,EMS Narcan,12.5
2014,51011,Appomattox,EMS,EMS Narcan,19.6
2014,51013,Arlington,EMS,EMS Narcan,4
2014,51015,Augusta,EMS,EMS Narcan,9.5
2014,51017,Bath,EMS,EMS Narcan,21.9
2014,51019,Bedford,EMS,EMS Narcan,0
2014,51021,Bland,EMS,EMS Narcan,0
2014,51023,Botetourt,EMS,EMS Narcan,21.1
2014,51025,Brunswick,EMS,EMS Narcan,18.2
2014,51027,Buchanan,EMS,EMS Narcan,4.3
2014,51029,Buckingham,EMS,EMS Narcan,0
2014,51031,Campbell,EMS,EMS Narcan,5.5
2014,51033,Caroline,EMS,EMS Narcan,0
2014,51035,Carroll,EMS,EMS Narcan,60.8
2014,51036,Charles City,EMS,EMS Narcan,0
2014,51037,Charlotte,EMS,EMS Narcan,24.5
2014,51041,Chesterfield,EMS,EMS Narcan,31
2014,51043,Clarke,EMS,EMS Narcan,20.8
2014,51045,Craig,EMS,EMS Narcan,19.1
2014,51047,Culpeper,EMS,EMS Narcan,79.3
2014,51049,Cumberland,EMS,EMS Narcan,0
2014,51051,Dickenson,EMS,EMS Narcan,91.5
2014,51053,Dinwiddie,EMS,EMS Narcan,32.3
2014,51057,Essex,EMS,EMS Narcan,18
2014,51059,Fairfax,EMS,EMS Narcan,13.9
2014,51061,Fauquier,EMS,EMS Narcan,65.9
2014,51063,Floyd,EMS,EMS Narcan,38.5
2014,51065,Fluvanna,EMS,EMS Narcan,19.2
2014,51067,Franklin County,EMS,EMS Narcan,19.5
2014,51069,Frederick,EMS,EMS Narcan,31.6
2014,51071,Giles,EMS,EMS Narcan,29.7
2014,51073,Gloucester,EMS,EMS Narcan,35
2014,51075,Goochland,EMS,EMS Narcan,9.1
2014,51077,Grayson,EMS,EMS Narcan,0
2014,51079,Greene,EMS,EMS Narcan,10.5
2014,51081,Greensville,EMS,EMS Narcan,0
2014,51083,Halifax,EMS,EMS Narcan,25.6
2014,51085,Hanover,EMS,EMS Narcan,49.1
2014,51087,Henrico,EMS,EMS Narcan,40.7
2014,51089,Henry,EMS,EMS Narcan,49.9
2014,51091,Highland,EMS,EMS Narcan,44.5
2014,51093,Isle of Wight,EMS,EMS Narcan,30.5
2014,51095,James City,EMS,EMS Narcan,2.8
2014,51097,King and Queen,EMS,EMS Narcan,0
2014,51099,King George,EMS,EMS Narcan,35.5
2014,51101,King William,EMS,EMS Narcan,30.9
2014,51103,Lancaster,EMS,EMS Narcan,18.1
2014,51105,Lee,EMS,EMS Narcan,4
2014,51107,Loudoun,EMS,EMS Narcan,14.6
2014,51109,Louisa,EMS,EMS Narcan,37.8
2014,51111,Lunenburg,EMS,EMS Narcan,24.1
2014,51113,Madison,EMS,EMS Narcan,0
2014,51115,Mathews,EMS,EMS Narcan,0
2014,51117,Mecklenburg,EMS,EMS Narcan,38.5
2014,51119,Middlesex,EMS,EMS Narcan,28
2014,51121,Montgomery,EMS,EMS Narcan,7.2
2014,51125,Nelson,EMS,EMS Narcan,20.2
2014,51127,New Kent,EMS,EMS Narcan,10
2014,51131,Northampton,EMS,EMS Narcan,0
2014,51133,Northumberland,EMS,EMS Narcan,16.3
2014,51135,Nottoway,EMS,EMS Narcan,0
2014,51137,Orange,EMS,EMS Narcan,0
2014,51139,Page,EMS,EMS Narcan,41.9
2014,51141,Patrick,EMS,EMS Narcan,21.9
2014,51143,Pittsylvania,EMS,EMS Narcan,4.8
2014,51145,Powhatan,EMS,EMS Narcan,45.7
2014,51147,Prince Edward,EMS,EMS Narcan,13
2014,51149,Prince George,EMS,EMS Narcan,8
2014,51153,Prince William,EMS,EMS Narcan,0
2014,51155,Pulaski,EMS,EMS Narcan,0
2014,51157,Rappahannock,EMS,EMS Narcan,40.8
2014,51159,Richmond County,EMS,EMS Narcan,22.5
2014,51161,Roanoke County,EMS,EMS Narcan,34.1
2014,51163,Rockbridge,EMS,EMS Narcan,0
2014,51165,Rockingham,EMS,EMS Narcan,17.9
2014,51167,Russell,EMS,EMS Narcan,42.8
2014,51169,Scott,EMS,EMS Narcan,13.4
2014,51171,Shenandoah,EMS,EMS Narcan,18.6
2014,51173,Smyth,EMS,EMS Narcan,38
2014,51175,Southampton,EMS,EMS Narcan,22.1
2014,51177,Spotsylvania,EMS,EMS Narcan,34.1
2014,51179,Stafford,EMS,EMS Narcan,24.3
2014,51181,Surry,EMS,EMS Narcan,14.7
2014,51183,Sussex,EMS,EMS Narcan,34
2014,51185,Tazewell,EMS,EMS Narcan,27.6
2014,51187,Warren,EMS,EMS Narcan,59
2014,51191,Washington,EMS,EMS Narcan,14.6
2014,51193,Westmoreland,EMS,EMS Narcan,40.1
2014,51195,Wise,EMS,EMS Narcan,27.5
2014,51197,Wythe,EMS,EMS Narcan,41.2
2014,51199,York,EMS,EMS Narcan,1.5
2014,51510,Alexandria,EMS,EMS Narcan,13.9
2014,51520,Bristol,EMS,EMS Narcan,29.1
2014,51530,Buena Vista City,EMS,EMS Narcan,15.1
2014,51540,Charlottesville,EMS,EMS Narcan,4.4
2014,51550,Chesapeake,EMS,EMS Narcan,28.7
2014,51570,Colonial Heights,EMS,EMS Narcan,50.8
2014,51580,Covington,EMS,EMS Narcan,34.5
2014,51590,Danville,EMS,EMS Narcan,66
2014,51595,Emporia,EMS,EMS Narcan,18.3
2014,51600,Fairfax City,EMS,EMS Narcan,44.9
2014,51610,Falls Church,EMS,EMS Narcan,0
2014,51620,Franklin City,EMS,EMS Narcan,11.7
2014,51630,Fredericksburg,EMS,EMS Narcan,49.4
2014,51640,Galax,EMS,EMS Narcan,71.3
2014,51650,Hampton,EMS,EMS Narcan,0
2014,51660,Harrisonburg,EMS,EMS Narcan,22.9
2014,51670,Hopewell,EMS,EMS Narcan,45.1
2014,51678,Lexington,EMS,EMS Narcan,41
2014,51680,Lynchburg,EMS,EMS Narcan,65.8
2014,51683,Manassas City,EMS,EMS Narcan,28.5
2014,51685,Manassas Park,EMS,EMS Narcan,46.1
2014,51690,Martinsville,EMS,EMS Narcan,7.3
2014,51700,Newport News,EMS,EMS Narcan,65.6
2014,51710,Norfolk,EMS,EMS Narcan,15.9
2014,51720,Norton,EMS,EMS Narcan,49.6
2014,51730,Petersburg,EMS,EMS Narcan,24.5
2014,51735,Poquoson,EMS,EMS Narcan,74.7
2014,51740,Portsmouth,EMS,EMS Narcan,56.2
2014,51750,Radford,EMS,EMS Narcan,22.7
2014,51760,Richmond City,EMS,EMS Narcan,128.1
2014,51770,Roanoke City,EMS,EMS Narcan,65.4
2014,51775,Salem,EMS,EMS Narcan,78.5
2014,51790,Staunton,EMS,EMS Narcan,44.8
2014,51800,Suffolk,EMS,EMS Narcan,23
2014,51810,Virginia Beach,EMS,EMS Narcan,17.3
2014,51820,Waynesboro,EMS,EMS Narcan,42.1
2014,51830,Williamsburg,EMS,EMS Narcan,47.6
2014,51840,Winchester,EMS,EMS Narcan,83.5
2014,51001,Accomack,HCV,Reported Hepatitis C (18-30 year olds),133.5
2014,51003,Albemarle,HCV,Reported Hepatitis C (18-30 year olds),4.8
2014,51005,Alleghany,HCV,Reported Hepatitis C (18-30 year olds),98.9
2014,51007,Amelia,HCV,Reported Hepatitis C (18-30 year olds),54.1
2014,51009,Amherst,HCV,Reported Hepatitis C (18-30 year olds),56.8
2014,51011,Appomattox,HCV,Reported Hepatitis C (18-30 year olds),136.2
2014,51013,Arlington,HCV,Reported Hepatitis C (18-30 year olds),14.1
2014,51015,Augusta,HCV,Reported Hepatitis C (18-30 year olds),28.2
2014,51017,Bath,HCV,Reported Hepatitis C (18-30 year olds),487.8
2014,51019,Bedford,HCV,Reported Hepatitis C (18-30 year olds),68.7
2014,51021,Bland,HCV,Reported Hepatitis C (18-30 year olds),1103.8
2014,51023,Botetourt,HCV,Reported Hepatitis C (18-30 year olds),249.2
2014,51025,Brunswick,HCV,Reported Hepatitis C (18-30 year olds),141.7
2014,51027,Buchanan,HCV,Reported Hepatitis C (18-30 year olds),267.9
2014,51029,Buckingham,HCV,Reported Hepatitis C (18-30 year olds),182.9
2014,51031,Campbell,HCV,Reported Hepatitis C (18-30 year olds),43.6
2014,51033,Caroline,HCV,Reported Hepatitis C (18-30 year olds),65.1
2014,51035,Carroll,HCV,Reported Hepatitis C (18-30 year olds),292.4
2014,51036,Charles City,HCV,Reported Hepatitis C (18-30 year olds),0
2014,51037,Charlotte,HCV,Reported Hepatitis C (18-30 year olds),0
2014,51041,Chesterfield,HCV,Reported Hepatitis C (18-30 year olds),84
2014,51043,Clarke,HCV,Reported Hepatitis C (18-30 year olds),262.1
2014,51045,Craig,HCV,Reported Hepatitis C (18-30 year olds),0
2014,51047,Culpeper,HCV,Reported Hepatitis C (18-30 year olds),341.3
2014,51049,Cumberland,HCV,Reported Hepatitis C (18-30 year olds),0
2014,51051,Dickenson,HCV,Reported Hepatitis C (18-30 year olds),795.5
2014,51053,Dinwiddie,HCV,Reported Hepatitis C (18-30 year olds),45.2
2014,51057,Essex,HCV,Reported Hepatitis C (18-30 year olds),0
2014,51059,Fairfax,HCV,Reported Hepatitis C (18-30 year olds),14.4
2014,51061,Fauquier,HCV,Reported Hepatitis C (18-30 year olds),51.7
2014,51063,Floyd,HCV,Reported Hepatitis C (18-30 year olds),471.5
2014,51065,Fluvanna,HCV,Reported Hepatitis C (18-30 year olds),0
2014,51067,Franklin County,HCV,Reported Hepatitis C (18-30 year olds),170.5
2014,51069,Frederick,HCV,Reported Hepatitis C (18-30 year olds),198.8
2014,51071,Giles,HCV,Reported Hepatitis C (18-30 year olds),348.6
2014,51073,Gloucester,HCV,Reported Hepatitis C (18-30 year olds),127.2
2014,51075,Goochland,HCV,Reported Hepatitis C (18-30 year olds),78.7
2014,51077,Grayson,HCV,Reported Hepatitis C (18-30 year olds),744.7
2014,51079,Greene,HCV,Reported Hepatitis C (18-30 year olds),0
2014,51081,Greensville,HCV,Reported Hepatitis C (18-30 year olds),96.6
2014,51083,Halifax,HCV,Reported Hepatitis C (18-30 year olds),20.6
2014,51085,Hanover,HCV,Reported Hepatitis C (18-30 year olds),60.6
2014,51087,Henrico,HCV,Reported Hepatitis C (18-30 year olds),78.3
2014,51089,Henry,HCV,Reported Hepatitis C (18-30 year olds),114.4
2014,51091,Highland,HCV,Reported Hepatitis C (18-30 year olds),0
2014,51093,Isle of Wight,HCV,Reported Hepatitis C (18-30 year olds),59.5
2014,51095,James City,HCV,Reported Hepatitis C (18-30 year olds),30.2
2014,51097,King and Queen,HCV,Reported Hepatitis C (18-30 year olds),0
2014,51099,King George,HCV,Reported Hepatitis C (18-30 year olds),73.5
2014,51101,King William,HCV,Reported Hepatitis C (18-30 year olds),82.6
2014,51103,Lancaster,HCV,Reported Hepatitis C (18-30 year olds),84.2
2014,51105,Lee,HCV,Reported Hepatitis C (18-30 year olds),382.6
2014,51107,Loudoun,HCV,Reported Hepatitis C (18-30 year olds),24.3
2014,51109,Louisa,HCV,Reported Hepatitis C (18-30 year olds),21.1
2014,51111,Lunenburg,HCV,Reported Hepatitis C (18-30 year olds),55.9
2014,51113,Madison,HCV,Reported Hepatitis C (18-30 year olds),0
2014,51115,Mathews,HCV,Reported Hepatitis C (18-30 year olds),197.8
2014,51117,Mecklenburg,HCV,Reported Hepatitis C (18-30 year olds),99.6
2014,51119,Middlesex,HCV,Reported Hepatitis C (18-30 year olds),0
2014,51121,Montgomery,HCV,Reported Hepatitis C (18-30 year olds),48.5
2014,51125,Nelson,HCV,Reported Hepatitis C (18-30 year olds),55.1
2014,51127,New Kent,HCV,Reported Hepatitis C (18-30 year olds),174.2
2014,51131,Northampton,HCV,Reported Hepatitis C (18-30 year olds),0
2014,51133,Northumberland,HCV,Reported Hepatitis C (18-30 year olds),0
2014,51135,Nottoway,HCV,Reported Hepatitis C (18-30 year olds),193.8
2014,51137,Orange,HCV,Reported Hepatitis C (18-30 year olds),183.7
2014,51139,Page,HCV,Reported Hepatitis C (18-30 year olds),180.1
2014,51141,Patrick,HCV,Reported Hepatitis C (18-30 year olds),93.2
2014,51143,Pittsylvania,HCV,Reported Hepatitis C (18-30 year olds),83.4
2014,51145,Powhatan,HCV,Reported Hepatitis C (18-30 year olds),195.5
2014,51147,Prince Edward,HCV,Reported Hepatitis C (18-30 year olds),0
2014,51149,Prince George,HCV,Reported Hepatitis C (18-30 year olds),58.7
2014,51153,Prince William,HCV,Reported Hepatitis C (18-30 year olds),30.3
2014,51155,Pulaski,HCV,Reported Hepatitis C (18-30 year olds),577
2014,51157,Rappahannock,HCV,Reported Hepatitis C (18-30 year olds),108.7
2014,51159,Richmond County,HCV,Reported Hepatitis C (18-30 year olds),144.8
2014,51161,Roanoke County,HCV,Reported Hepatitis C (18-30 year olds),259.5
2014,51163,Rockbridge,HCV,Reported Hepatitis C (18-30 year olds),100.1
2014,51165,Rockingham,HCV,Reported Hepatitis C (18-30 year olds),137.2
2014,51167,Russell,HCV,Reported Hepatitis C (18-30 year olds),1036.9
2014,51169,Scott,HCV,Reported Hepatitis C (18-30 year olds),655.1
2014,51171,Shenandoah,HCV,Reported Hepatitis C (18-30 year olds),65.9
2014,51173,Smyth,HCV,Reported Hepatitis C (18-30 year olds),287.3
2014,51175,Southampton,HCV,Reported Hepatitis C (18-30 year olds),80.4
2014,51177,Spotsylvania,HCV,Reported Hepatitis C (18-30 year olds),137.8
2014,51179,Stafford,HCV,Reported Hepatitis C (18-30 year olds),96.3
2014,51181,Surry,HCV,Reported Hepatitis C (18-30 year olds),0
2014,51183,Sussex,HCV,Reported Hepatitis C (18-30 year olds),40.5
2014,51185,Tazewell,HCV,Reported Hepatitis C (18-30 year olds),829.7
2014,51187,Warren,HCV,Reported Hepatitis C (18-30 year olds),219.3
